## [iView]
## Converted from:	D:\MatlabFiles\Eyetracking&Matlab\SampleScript\Data\Pilot_CvS_23.idf
## Date:	23.02.2011 12:33:28
## Version:	IDF Converter 3.0.9
## Sample Rate:	1250
## [Run]
## Subject:	test                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	23258                                                                                                                                                                                                                                                           
## Reversed:	none
## Format:	RIGHT, RAW, DIAMETER, CR, POR, QUALITY, MSG
## 
Time	Type	Trial	R Raw X [px]	R Raw Y [px]	R Dia X [px]	R Dia Y [px]	R CR1 X [px]	R CR1 Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency
533633884168	SMP	6	129.28	54.54	26.00	29.00	141.31	57.73	458.59	527.89	0	1040
533633884967	SMP	6	129.35	54.57	27.00	27.00	141.29	57.75	459.19	528.87	0	1031
533633885768	SMP	6	129.35	54.48	27.00	29.00	141.31	57.77	459.17	527.12	0	999
533633886570	SMP	6	129.32	54.48	27.00	28.00	141.30	57.71	458.86	526.89	0	1026
533633887368	SMP	6	129.43	54.43	27.00	28.00	141.33	57.71	460.38	525.68	0	1043
533633888167	SMP	6	129.32	54.48	27.00	28.00	141.31	57.73	459.53	525.60	0	1029
533633888968	SMP	6	129.39	54.44	27.00	29.00	141.33	57.71	459.99	525.53	0	1039
533633889767	SMP	6	129.39	54.45	27.00	28.00	141.35	57.71	459.83	525.44	0	1030
533633890568	SMP	6	129.38	54.48	27.00	28.00	141.31	57.73	460.03	525.65	0	1021
533633891365	SMP	6	129.35	54.57	27.00	29.00	141.33	57.73	459.78	527.52	0	998
533633892166	SMP	6	129.40	54.40	27.00	29.00	141.34	57.73	459.86	525.34	0	1017
533633892972	SMP	6	129.33	54.41	27.00	28.00	141.34	57.72	458.79	524.35	0	1026
533633893768	SMP	6	129.38	54.52	27.00	28.00	141.35	57.74	458.62	525.73	0	1039
533633894567	SMP	6	129.41	54.44	26.00	29.00	141.33	57.75	459.64	524.56	0	985
533633895364	SMP	6	129.49	54.47	27.00	28.00	141.35	57.72	461.55	525.34	0	1045
533633896168	SMP	6	129.35	54.53	27.00	27.00	141.33	57.75	460.57	526.47	0	1032
533633896968	SMP	6	129.38	54.41	27.00	28.00	141.35	57.74	459.67	524.64	0	1040
533633897767	SMP	6	129.35	54.46	27.00	27.00	141.35	57.72	458.50	524.96	0	1028
533633898568	SMP	6	129.40	54.43	27.00	28.00	141.34	57.73	458.81	524.29	0	1039
533633899367	SMP	6	129.40	54.55	27.00	28.00	141.35	57.73	459.28	526.22	0	1011
533633900166	SMP	6	129.35	54.51	27.00	28.00	141.35	57.74	458.78	526.95	0	1044
533633900967	SMP	6	129.37	54.53	27.00	28.00	141.34	57.73	458.94	527.87	0	1034
533633901768	SMP	6	129.37	54.47	27.00	28.00	141.33	57.73	458.95	527.37	0	1038
533633902567	SMP	6	129.41	54.47	27.00	28.00	141.36	57.70	459.21	527.01	0	1029
533633903368	SMP	6	129.41	54.48	26.00	29.00	141.36	57.74	459.61	526.41	0	1039
533633904167	SMP	6	129.42	54.51	27.00	29.00	141.36	57.73	460.12	526.58	0	1027
533633904968	SMP	6	129.38	54.50	27.00	28.00	141.36	57.73	459.70	526.85	0	1041
533633905767	SMP	6	129.41	54.42	27.00	29.00	141.36	57.74	459.59	525.19	0	1028
533633906568	SMP	6	129.39	54.37	27.00	27.00	141.36	57.74	459.17	522.89	0	1039
533633907367	SMP	6	129.39	54.50	27.00	28.00	141.34	57.72	459.37	524.55	0	1028
533633908167	SMP	6	129.38	54.48	27.00	28.00	141.38	57.71	458.82	525.56	0	1024
533633908965	SMP	6	129.31	54.40	26.00	29.00	141.35	57.71	457.39	524.82	0	1032
533633909768	SMP	6	129.35	54.43	26.00	29.00	141.33	57.72	457.46	524.82	0	1043
533633910566	SMP	6	129.36	54.52	27.00	28.00	141.34	57.71	457.74	526.19	0	1029
533633911368	SMP	6	129.37	54.45	28.00	27.00	141.35	57.70	458.23	525.98	0	1040
533633912167	SMP	6	129.35	54.44	27.00	27.00	141.35	57.70	458.25	526.06	0	1027
533633912967	SMP	6	129.42	54.44	27.00	28.00	141.36	57.69	458.91	525.98	0	1037
533633913767	SMP	6	129.36	54.42	26.00	29.00	141.37	57.71	458.21	525.12	0	1030
533633914568	SMP	6	129.33	54.43	27.00	27.00	141.31	57.72	458.17	524.61	0	1041
533633915367	SMP	6	129.31	54.48	27.00	28.00	141.31	57.73	457.90	525.10	0	1029
533633916168	SMP	6	129.39	54.47	28.00	28.00	141.32	57.70	458.87	525.77	0	1040
533633916967	SMP	6	129.32	54.52	27.00	27.00	141.33	57.71	458.44	527.23	0	1006
533633917766	SMP	6	129.33	54.47	26.00	28.00	141.33	57.74	458.11	526.54	0	1041
533633918570	SMP	6	129.40	54.50	27.00	29.00	141.31	57.71	459.69	527.17	0	1032
533633919367	SMP	6	129.36	54.40	27.00	28.00	141.33	57.71	459.37	525.43	0	1038
533633920166	SMP	6	129.35	54.43	27.00	29.00	141.30	57.68	459.81	525.52	0	1030
533633920968	SMP	6	129.34	54.46	27.00	28.00	141.30	57.68	459.80	526.31	0	1038
533633921767	SMP	6	129.32	54.44	27.00	29.00	141.27	57.67	459.66	526.45	0	1029
533633922567	SMP	6	129.27	54.44	27.00	27.00	141.29	57.67	458.62	526.91	0	1042
533633923367	SMP	6	129.34	54.40	27.00	29.00	141.27	57.69	459.38	525.89	0	1034
533633924168	SMP	6	129.27	54.44	27.00	28.00	141.29	57.69	458.22	525.79	0	1038
533633924966	SMP	6	129.35	54.41	27.00	28.00	141.29	57.70	459.03	525.15	0	1030
533633925768	SMP	6	129.36	54.46	26.00	28.00	141.25	57.68	460.97	525.80	0	1018
533633926565	SMP	6	129.25	54.44	26.00	29.00	141.27	57.69	459.05	526.17	0	1034
533633927372	SMP	6	129.28	54.41	27.00	29.00	141.25	57.69	459.14	525.70	0	1040
533633928167	SMP	6	129.25	54.42	27.00	29.00	141.26	57.68	457.89	525.76	0	1030
533633928968	SMP	6	129.34	54.34	27.00	29.00	141.24	57.66	459.30	524.34	0	1040
533633929766	SMP	6	129.23	54.50	27.00	29.00	141.27	57.67	457.93	526.51	0	1031
533633930568	SMP	6	129.29	54.41	27.00	27.00	141.20	57.65	459.70	526.61	0	1033
533633931365	SMP	6	129.28	54.41	26.00	28.00	141.20	57.66	460.48	526.57	0	1035
533633932167	SMP	6	129.24	54.38	27.00	29.00	141.24	57.65	459.21	526.15	0	1043
533633932967	SMP	6	129.35	54.34	27.00	29.00	141.20	57.65	461.70	524.55	0	1029
533633933767	SMP	6	129.27	54.41	27.00	29.00	141.23	57.68	460.57	524.51	0	1039
533633934566	SMP	6	129.30	54.37	27.00	28.00	141.24	57.65	460.48	524.43	0	1007
533633935367	SMP	6	129.19	54.48	28.00	29.00	141.19	57.67	459.39	526.34	0	1041
533633936166	SMP	6	129.32	54.35	27.00	29.00	141.21	57.66	460.53	525.41	0	1034
533633936967	SMP	6	129.24	54.39	27.00	29.00	141.21	57.65	459.95	525.32	0	1041
533633937767	SMP	6	129.18	54.39	27.00	28.00	141.18	57.66	458.84	525.24	0	1028
533633938568	SMP	6	129.27	54.39	27.00	27.00	141.18	57.59	460.14	526.22	0	1038
533633939366	SMP	6	129.32	54.41	27.00	29.00	141.19	57.63	461.44	526.90	0	1022
533633940166	SMP	6	129.28	54.40	27.00	29.00	141.16	57.63	462.54	527.03	0	1044
533633940966	SMP	6	129.28	54.35	26.00	28.00	141.14	57.61	463.50	526.56	0	996
533633941764	SMP	6	129.30	54.38	27.00	28.00	141.15	57.60	464.09	526.63	0	1019
533633942566	SMP	6	129.21	54.31	27.00	28.00	141.13	57.61	463.13	525.52	0	1033
533633943367	SMP	6	129.23	54.25	26.00	28.00	141.13	57.57	462.68	524.19	0	1020
533633944164	SMP	6	129.30	54.46	26.00	27.00	141.15	57.63	463.39	526.65	0	1033
533633944968	SMP	6	129.22	54.40	27.00	28.00	141.11	57.54	463.27	529.14	0	1045
533633945766	SMP	6	129.17	54.35	27.00	27.00	141.17	57.61	461.05	527.84	0	1031
533633946567	SMP	6	129.23	54.35	27.00	28.00	141.14	57.62	461.33	526.99	0	1041
533633947367	SMP	6	129.19	54.36	27.00	28.00	141.16	57.64	460.11	525.64	0	1028
533633948167	SMP	6	129.26	54.37	27.00	28.00	141.15	57.63	461.19	525.22	0	1027
533633948965	SMP	6	129.25	54.42	27.00	28.00	141.21	57.67	460.73	525.48	0	1036
533633949768	SMP	6	129.24	54.43	27.00	28.00	141.21	57.72	459.83	525.06	0	1043
533633950566	SMP	6	129.29	54.50	27.00	29.00	141.23	57.73	459.99	525.75	0	1031
533633951367	SMP	6	129.35	54.53	27.00	29.00	141.30	57.72	459.80	527.09	0	1040
533633952167	SMP	6	129.45	54.56	27.00	29.00	141.32	57.73	461.38	528.50	0	987
533633952965	SMP	6	129.43	54.58	27.00	27.00	141.37	57.75	461.34	529.47	0	1042
533633953767	SMP	6	129.52	54.62	27.00	28.00	141.34	57.77	463.38	530.14	0	1034
533633954567	SMP	6	129.61	54.70	27.00	28.00	141.39	57.77	466.14	531.99	0	1040
533633955366	SMP	6	129.68	54.71	27.00	28.00	141.41	57.78	468.67	533.37	0	1030
533633956167	SMP	6	129.83	54.83	28.00	28.00	141.44	57.78	473.07	537.17	0	1041
533633956967	SMP	6	129.84	54.86	28.00	28.00	141.47	57.78	474.89	539.75	0	991
533633957765	SMP	6	129.91	54.83	27.00	28.00	141.47	57.76	477.27	540.83	0	1049
533633958568	SMP	6	129.99	54.78	26.00	29.00	141.51	57.79	479.29	539.98	0	1034
533633959367	SMP	6	130.13	54.93	28.00	28.00	141.53	57.77	483.59	542.40	0	1041
533633960166	SMP	6	130.15	54.92	28.00	28.00	141.57	57.79	485.13	543.15	0	1031
533633960967	SMP	6	130.26	54.97	27.00	28.00	141.57	57.78	488.81	545.18	0	1000
533633961770	SMP	6	130.30	54.99	27.00	28.00	141.59	57.80	491.20	546.30	0	1026
533633962567	SMP	6	130.42	55.05	27.00	28.00	141.60	57.82	495.35	547.57	0	1049
533633963367	SMP	6	130.47	54.92	27.00	28.00	141.60	57.77	498.49	547.03	0	1030
533633964167	SMP	6	130.45	54.94	27.00	29.00	141.63	57.81	498.88	545.86	0	1041
533633964966	SMP	6	130.51	54.92	28.00	29.00	141.63	57.83	500.06	544.09	0	1030
533633965768	SMP	6	130.57	54.97	27.00	28.00	141.65	57.83	501.48	543.97	0	1019
533633966564	SMP	6	130.60	55.00	26.00	29.00	141.67	57.80	502.81	545.40	0	1031
533633967367	SMP	6	130.65	54.94	27.00	28.00	141.68	57.80	504.38	545.30	0	1042
533633968167	SMP	6	130.65	54.92	27.00	28.00	141.71	57.80	504.70	544.91	0	1026
533633968967	SMP	6	130.58	54.97	27.00	28.00	141.70	57.77	503.46	545.76	0	1037
533633969766	SMP	6	130.66	54.97	27.00	28.00	141.73	57.74	503.41	547.14	0	980
533633970565	SMP	6	130.68	54.96	26.00	28.00	141.73	57.76	503.77	547.59	0	1037
533633971366	SMP	6	130.65	54.96	27.00	29.00	141.74	57.74	503.45	548.16	0	1032
533633972167	SMP	6	130.69	54.95	27.00	28.00	141.78	57.75	503.38	548.09	0	1037
533633972967	SMP	6	130.80	54.90	26.00	29.00	141.77	57.69	505.48	548.11	0	1029
533633973767	SMP	6	130.78	54.91	27.00	28.00	141.77	57.73	506.57	547.76	0	1038
533633974566	SMP	6	130.70	54.91	27.00	28.00	141.79	57.73	505.35	547.17	0	991
533633975364	SMP	6	130.71	54.90	27.00	29.00	141.81	57.70	504.31	547.17	0	1004
533633976163	SMP	6	130.73	54.91	27.00	28.00	141.81	57.72	503.46	547.22	0	1037
533633976967	SMP	6	130.81	54.92	28.00	28.00	141.81	57.70	504.69	547.80	0	1041
533633977767	SMP	6	130.84	55.00	28.00	28.00	141.84	57.70	505.99	549.69	0	1030
533633978567	SMP	6	130.83	54.90	27.00	29.00	141.82	57.71	507.10	548.86	0	1037
533633979366	SMP	6	130.84	55.00	28.00	29.00	141.85	57.75	507.35	549.48	0	1029
533633980167	SMP	6	130.86	54.93	28.00	29.00	141.85	57.74	507.51	548.36	0	1042
533633980966	SMP	6	130.82	54.89	28.00	28.00	141.84	57.75	507.22	546.63	0	1030
533633981767	SMP	6	130.84	55.03	27.00	28.00	141.83	57.73	507.30	549.25	0	1037
533633982566	SMP	6	130.85	54.95	28.00	28.00	141.84	57.76	507.54	547.84	0	1029
533633983367	SMP	6	130.85	54.92	27.00	28.00	141.83	57.73	507.99	547.69	0	1022
533633984165	SMP	6	130.91	54.99	28.00	28.00	141.84	57.71	509.30	549.58	0	1034
533633984968	SMP	6	130.85	54.92	27.00	28.00	141.84	57.72	509.04	548.61	0	1042
533633985766	SMP	6	130.79	54.96	27.00	28.00	141.82	57.72	507.90	549.28	0	1028
533633986567	SMP	6	130.88	54.97	27.00	28.00	141.82	57.72	508.72	549.82	0	1038
533633987366	SMP	6	130.86	54.97	27.00	29.00	141.81	57.69	509.00	550.34	0	1029
533633988167	SMP	6	130.89	54.97	27.00	28.00	141.80	57.72	510.27	550.54	0	1037
533633988966	SMP	6	130.78	54.98	28.00	28.00	141.83	57.72	508.36	550.63	0	1033
533633989767	SMP	6	130.86	54.92	28.00	28.00	141.81	57.70	508.95	549.84	0	1044
533633990566	SMP	6	130.80	54.96	27.00	28.00	141.80	57.71	508.06	549.69	0	995
533633991363	SMP	6	130.84	54.96	27.00	28.00	141.80	57.71	508.44	549.73	0	1048
533633992168	SMP	6	130.81	54.95	27.00	29.00	141.81	57.71	508.43	549.63	0	1005
533633992965	SMP	6	130.80	54.95	27.00	30.00	141.80	57.69	508.09	549.98	0	1044
533633993769	SMP	6	130.87	55.01	28.00	28.00	141.81	57.72	509.01	550.58	0	1031
533633994567	SMP	6	130.86	55.03	28.00	28.00	141.81	57.71	509.46	551.77	0	1040
533633995366	SMP	6	130.82	54.95	27.00	30.00	141.80	57.69	509.23	551.64	0	1030
533633996167	SMP	6	130.89	54.94	27.00	28.00	141.79	57.69	510.35	551.08	0	1038
533633996966	SMP	6	130.83	54.94	27.00	29.00	141.78	57.67	510.21	550.89	0	1029
533633997767	SMP	6	130.83	54.92	28.00	28.00	141.80	57.70	509.83	549.87	0	1044
533633998566	SMP	6	130.87	54.94	26.00	28.00	141.80	57.68	510.06	550.06	0	1031
533633999367	SMP	6	130.89	54.88	27.00	28.00	141.79	57.68	510.83	549.14	0	1037
533634000166	SMP	6	130.83	54.93	28.00	28.00	141.79	57.68	510.41	549.37	0	1028
533634000967	SMP	6	130.79	54.90	28.00	28.00	141.78	57.71	509.48	548.53	0	1018
533634001764	SMP	6	130.79	54.92	28.00	28.00	141.78	57.68	508.66	548.69	0	1035
533634002571	SMP	6	130.86	54.88	27.00	28.00	141.77	57.68	509.48	548.23	0	1037
533634003366	SMP	6	130.85	54.83	27.00	28.00	141.72	57.70	511.37	546.63	0	1029
533634004167	SMP	6	130.86	54.93	27.00	28.00	141.75	57.70	512.30	547.59	0	1037
533634004966	SMP	6	130.75	54.96	27.00	28.00	141.75	57.70	510.51	548.57	0	1030
533634005767	SMP	6	130.83	54.90	28.00	28.00	141.75	57.70	510.71	548.42	0	1034
533634006565	SMP	6	130.76	54.92	27.00	28.00	141.75	57.70	509.28	548.70	0	1034
533634007367	SMP	6	130.73	54.91	27.00	28.00	141.73	57.69	508.30	548.63	0	1043
533634008166	SMP	6	130.83	54.95	28.00	28.00	141.71	57.69	510.33	549.21	0	1028
533634008967	SMP	6	130.72	54.93	27.00	28.00	141.72	57.69	508.96	549.47	0	1038
533634009766	SMP	6	130.76	54.97	27.00	29.00	141.74	57.69	508.91	550.16	0	1006
533634010566	SMP	6	130.74	54.97	27.00	28.00	141.72	57.71	508.61	550.45	0	1039
533634011366	SMP	6	130.75	54.99	27.00	28.00	141.73	57.69	508.18	551.35	0	1032
533634012167	SMP	6	130.69	54.95	27.00	28.00	141.72	57.71	507.50	550.95	0	1039
533634012966	SMP	6	130.75	54.93	27.00	28.00	141.71	57.70	507.98	550.16	0	1029
533634013767	SMP	6	130.74	54.92	27.00	29.00	141.70	57.72	508.54	549.03	0	1039
533634014566	SMP	6	130.74	54.94	27.00	28.00	141.70	57.74	508.94	548.23	0	1021
533634015366	SMP	6	130.70	54.97	28.00	28.00	141.72	57.71	508.19	548.81	0	1028
533634016165	SMP	6	130.68	54.88	27.00	28.00	141.69	57.71	507.39	547.91	0	1045
533634016966	SMP	6	130.68	54.93	27.00	28.00	141.67	57.69	507.25	548.45	0	1028
533634017767	SMP	6	130.69	54.97	28.00	28.00	141.66	57.75	507.68	548.54	0	1040
533634018566	SMP	6	130.61	54.97	27.00	28.00	141.68	57.73	506.44	548.82	0	1004
533634019364	SMP	6	130.65	55.00	27.00	28.00	141.64	57.73	506.88	549.83	0	1039
533634020166	SMP	6	130.69	54.99	27.00	28.00	141.65	57.72	507.82	550.51	0	1035
533634020967	SMP	6	130.65	54.94	27.00	28.00	141.64	57.72	507.87	550.00	0	1030
533634021766	SMP	6	130.69	54.95	27.00	28.00	141.64	57.74	508.86	549.22	0	1027
533634022567	SMP	6	130.64	54.95	27.00	28.00	141.63	57.70	508.60	549.16	0	1037
533634023366	SMP	6	130.61	55.08	27.00	28.00	141.65	57.72	507.45	551.72	0	1017
533634024166	SMP	6	130.62	54.96	28.00	28.00	141.62	57.71	507.28	551.27	0	1043
533634024966	SMP	6	130.69	55.00	27.00	29.00	141.63	57.72	508.48	551.69	0	1032
533634025767	SMP	6	130.68	54.95	27.00	28.00	141.63	57.74	509.25	550.35	0	1036
533634026566	SMP	6	130.61	54.86	27.00	28.00	141.62	57.74	508.56	547.24	0	1029
533634027366	SMP	6	130.67	55.01	28.00	28.00	141.58	57.70	509.87	550.03	0	1003
533634028164	SMP	6	130.66	54.94	27.00	28.00	141.57	57.72	510.47	548.72	0	1031
533634028967	SMP	6	130.61	54.97	28.00	28.00	141.60	57.73	509.72	549.38	0	1042
533634029765	SMP	6	130.66	54.95	27.00	28.00	141.56	57.72	510.94	549.47	0	1029
533634030567	SMP	6	130.57	54.93	27.00	28.00	141.59	57.71	509.01	548.86	0	1036
533634031366	SMP	6	130.62	54.89	28.00	28.00	141.58	57.73	508.95	547.58	0	1031
533634032166	SMP	6	130.59	54.92	27.00	28.00	141.56	57.73	508.74	547.00	0	1023
533634032964	SMP	6	130.64	54.92	27.00	28.00	141.58	57.76	509.15	546.42	0	1033
533634033767	SMP	6	130.63	54.94	28.00	28.00	141.58	57.75	509.63	546.39	0	1044
533634034566	SMP	6	130.59	54.87	27.00	28.00	141.56	57.75	509.44	545.41	0	1028
533634035367	SMP	6	130.47	55.02	27.00	28.00	141.55	57.72	507.12	548.35	0	1038
533634036166	SMP	6	130.59	54.88	27.00	28.00	141.56	57.74	507.57	546.31	0	985
533634036970	SMP	6	130.56	54.97	27.00	28.00	141.56	57.72	507.35	548.27	0	1035
533634037766	SMP	6	130.54	54.95	27.00	28.00	141.55	57.74	507.24	548.29	0	1031
533634038567	SMP	6	130.54	54.91	28.00	28.00	141.57	57.75	506.89	547.14	0	1040
533634039365	SMP	6	130.59	54.98	27.00	28.00	141.54	57.73	507.86	548.35	0	1029
533634040167	SMP	6	130.55	54.91	27.00	28.00	141.55	57.74	507.83	547.25	0	1017
533634040964	SMP	6	130.54	54.98	27.00	28.00	141.57	57.76	507.23	547.62	0	1017
533634041765	SMP	6	130.56	54.92	28.00	28.00	141.54	57.74	507.64	547.27	0	1042
533634042566	SMP	6	130.59	54.94	27.00	28.00	141.56	57.75	507.96	546.94	0	1033
533634043367	SMP	6	130.61	54.89	27.00	28.00	141.53	57.73	509.31	546.48	0	1040
533634044165	SMP	6	130.57	54.97	27.00	28.00	141.56	57.74	509.18	547.24	0	1030
533634044967	SMP	6	130.58	54.94	27.00	28.00	141.57	57.73	508.70	547.72	0	994
533634045765	SMP	6	130.62	54.88	27.00	28.00	141.55	57.75	509.36	546.60	0	1027
533634046566	SMP	6	130.63	54.91	28.00	29.00	141.56	57.76	509.81	545.98	0	1042
533634047366	SMP	6	130.61	54.96	27.00	28.00	141.55	57.73	510.33	546.85	0	1027
533634048166	SMP	6	130.64	54.91	27.00	28.00	141.55	57.75	511.04	546.36	0	1037
533634048965	SMP	6	130.62	54.87	27.00	29.00	141.56	57.75	510.78	545.41	0	1029
533634049767	SMP	6	130.62	54.92	27.00	28.00	141.56	57.75	510.59	545.40	0	1020
533634050564	SMP	6	130.63	54.88	27.00	29.00	141.55	57.75	510.80	544.85	0	1037
533634051366	SMP	6	130.57	54.92	27.00	28.00	141.55	57.76	509.78	545.11	0	1045
533634052166	SMP	6	130.69	54.98	27.00	29.00	141.54	57.74	511.82	546.85	0	1029
533634052966	SMP	6	130.51	54.90	27.00	28.00	141.56	57.75	508.39	546.36	0	1036
533634053765	SMP	6	130.64	54.91	27.00	28.00	141.54	57.75	510.56	546.36	0	1030
533634054568	SMP	6	130.64	54.88	27.00	28.00	141.55	57.76	510.94	545.15	0	1035
533634055365	SMP	6	130.73	54.94	28.00	28.00	141.56	57.74	512.76	545.82	0	1034
533634056166	SMP	6	130.66	54.95	27.00	28.00	141.55	57.75	513.15	546.64	0	1038
533634056966	SMP	6	130.56	54.90	27.00	28.00	141.59	57.77	509.90	545.72	0	1026
533634057766	SMP	6	130.65	54.92	27.00	28.00	141.57	57.75	510.72	545.97	0	1037
533634058565	SMP	6	130.66	54.95	27.00	30.00	141.58	57.76	510.55	546.22	0	1011
533634059364	SMP	6	130.69	54.93	27.00	28.00	141.57	57.77	511.51	545.95	0	1048
533634060165	SMP	6	130.67	54.90	27.00	28.00	141.59	57.77	511.80	545.36	0	1032
533634060966	SMP	6	130.63	54.89	27.00	28.00	141.57	57.78	511.22	544.49	0	1039
533634061766	SMP	6	130.58	55.02	27.00	28.00	141.58	57.78	509.54	546.39	0	1028
533634062566	SMP	6	130.69	54.89	27.00	28.00	141.59	57.78	510.13	545.06	0	1038
533634063365	SMP	6	130.68	54.93	27.00	28.00	141.61	57.80	510.29	544.72	0	983
533634064163	SMP	6	130.74	54.95	27.00	28.00	141.61	57.78	511.73	545.22	0	1044
533634064965	SMP	6	130.64	55.00	27.00	28.00	141.60	57.79	511.13	546.15	0	1028
533634065766	SMP	6	130.64	54.92	28.00	28.00	141.59	57.79	510.36	545.77	0	1040
533634066566	SMP	6	130.72	54.94	27.00	28.00	141.63	57.80	510.66	545.50	0	1028
533634067366	SMP	6	130.66	54.95	27.00	28.00	141.62	57.79	510.07	545.34	0	1017
533634068163	SMP	6	130.71	54.91	27.00	28.00	141.61	57.83	510.86	543.95	0	1034
533634068971	SMP	6	130.69	54.95	27.00	28.00	141.61	57.80	511.17	544.29	0	1037
533634069765	SMP	6	130.74	54.94	27.00	28.00	141.60	57.80	512.38	544.44	0	1027
533634070566	SMP	6	130.73	55.01	27.00	28.00	141.65	57.82	512.32	545.61	0	1038
533634071366	SMP	6	130.75	54.95	28.00	29.00	141.62	57.78	513.01	546.06	0	982
533634072164	SMP	6	130.69	54.91	27.00	28.00	141.62	57.83	512.25	544.46	0	1039
533634072965	SMP	6	130.73	54.99	28.00	28.00	141.65	57.82	511.62	545.03	0	1034
533634073766	SMP	6	130.76	54.90	28.00	28.00	141.65	57.84	511.97	543.09	0	1043
533634074565	SMP	6	130.70	54.94	27.00	28.00	141.66	57.82	510.80	543.08	0	1029
533634075366	SMP	6	130.70	54.91	27.00	29.00	141.67	57.84	509.89	542.55	0	1040
533634076166	SMP	6	130.74	54.95	27.00	28.00	141.65	57.83	510.26	542.81	0	1005
533634076965	SMP	6	130.73	55.05	27.00	29.00	141.67	57.84	510.27	545.09	0	1040
533634077768	SMP	6	130.76	54.97	28.00	28.00	141.67	57.84	510.86	544.94	0	1032
533634078566	SMP	6	130.80	54.98	28.00	28.00	141.67	57.86	512.00	544.67	0	1037
533634079365	SMP	6	130.72	54.94	27.00	28.00	141.68	57.86	511.00	543.49	0	1029
533634080166	SMP	6	130.79	54.96	28.00	29.00	141.68	57.85	511.61	542.91	0	1039
533634080965	SMP	6	130.75	54.91	27.00	28.00	141.68	57.87	511.28	541.65	0	1025
533634081764	SMP	6	130.77	54.97	27.00	28.00	141.69	57.87	511.06	541.89	0	1042
533634082565	SMP	6	130.87	55.01	28.00	28.00	141.70	57.84	513.08	543.50	0	1037
533634083366	SMP	6	130.81	55.01	27.00	28.00	141.71	57.87	512.99	544.11	0	1003
533634084164	SMP	6	130.74	55.06	28.00	29.00	141.70	57.84	511.59	546.26	0	1034
533634084966	SMP	6	130.87	55.01	28.00	28.00	141.70	57.87	513.35	545.95	0	1018
533634085763	SMP	6	130.82	55.05	28.00	29.00	141.71	57.88	512.90	546.01	0	1034
533634086566	SMP	6	130.87	54.98	27.00	28.00	141.71	57.87	513.90	544.92	0	1042
533634087365	SMP	6	130.87	55.02	28.00	29.00	141.71	57.86	514.67	544.90	0	1030
533634088166	SMP	6	130.91	55.04	28.00	28.00	141.73	57.86	515.30	545.56	0	1039
533634088965	SMP	6	130.83	55.05	27.00	29.00	141.72	57.88	514.57	545.90	0	1030
533634089766	SMP	6	130.90	55.01	27.00	29.00	141.68	57.87	515.92	545.77	0	1021
533634090563	SMP	6	130.87	55.06	27.00	28.00	141.73	57.87	515.37	546.23	0	1043
533634091367	SMP	6	130.87	55.16	27.00	28.00	141.71	57.88	515.31	548.51	0	1043
533634092165	SMP	6	130.82	54.93	28.00	28.00	141.75	57.86	513.61	544.97	0	1029
533634092966	SMP	6	130.85	55.10	28.00	28.00	141.76	57.88	512.55	547.52	0	1037
533634093765	SMP	6	130.87	55.05	27.00	28.00	141.75	57.88	512.71	546.61	0	1005
533634094565	SMP	6	130.88	55.07	28.00	28.00	141.72	57.88	513.49	546.61	0	1039
533634095365	SMP	6	130.88	55.07	27.00	28.00	141.77	57.86	513.45	547.37	0	1031
533634096166	SMP	6	130.88	55.08	28.00	29.00	141.75	57.87	513.63	547.53	0	1038
533634096965	SMP	6	130.85	55.11	27.00	28.00	141.79	57.84	512.24	548.90	0	1028
533634097766	SMP	6	130.81	55.09	27.00	28.00	141.74	57.86	511.32	549.14	0	1038
533634098565	SMP	6	130.88	55.01	27.00	28.00	141.77	57.86	511.54	547.44	0	1026
533634099363	SMP	6	130.89	55.14	27.00	28.00	141.78	57.87	512.01	548.82	0	1035
533634100166	SMP	6	130.88	55.08	28.00	29.00	141.77	57.86	512.68	548.51	0	1045
533634100965	SMP	6	130.90	55.09	28.00	28.00	141.76	57.86	513.46	548.84	0	1029
533634101766	SMP	6	130.82	55.15	28.00	28.00	141.79	57.87	511.68	549.98	0	1040
533634102565	SMP	6	130.84	55.15	27.00	29.00	141.78	57.87	510.81	550.61	0	986
533634103364	SMP	6	130.90	55.16	28.00	29.00	141.80	57.87	511.08	551.45	0	1041
533634104165	SMP	6	130.92	55.00	28.00	28.00	141.77	57.87	512.57	548.30	0	1035
533634104966	SMP	6	130.86	55.08	27.00	28.00	141.84	57.85	511.11	548.66	0	1038
533634105765	SMP	6	130.81	55.03	28.00	28.00	141.82	57.88	509.03	546.74	0	1030
533634106566	SMP	6	130.86	55.04	28.00	28.00	141.79	57.86	509.61	546.41	0	1039
533634107365	SMP	6	130.90	55.00	27.00	28.00	141.78	57.87	510.72	545.75	0	1016
533634108165	SMP	6	130.92	55.03	28.00	29.00	141.82	57.87	511.62	545.50	0	1041
533634108965	SMP	6	130.94	55.16	28.00	29.00	141.78	57.87	513.27	548.30	0	1036
533634109766	SMP	6	130.88	55.09	27.00	28.00	141.83	57.87	512.31	548.40	0	1037
